terminal,n_changepoints,mape
698640,4,0.3727945603626595
698640,5,0.49613732307928277
682257,0,0.14400258574945066
682257,1,0.1565392157176993
682257,2,0.13796461916918343
682257,3,0.13986630470335598
682257,4,0.18850140457918646
682257,5,0.1791301195634091
698643,0,0.5816365039795246
698643,1,0.6400642239212422
698643,2,0.573166079456426
698643,3,0.5688902423793488
698643,4,0.593903874720121
698643,5,0.5499587116065433
645387,0,0.15248142523927433
645387,1,0.11135075220033344
645387,2,0.10643499476591811
645387,3,0.10976277906008584
645387,4,0.14343705433282156
645387,5,0.16592407951115265
637196,0,0.06601724614874531
637196,1,0.15644056433291237
637196,2,0.11193751877345583
637196,3,0.10632073328533236
637196,4,0.224549015462584
637196,5,0.07166217771989879
698646,0,0.31288854459637194
698646,1,0.26289991810249486
698646,2,0.2821560429987869
698646,3,0.2932206912842374
698646,4,0.2610896517684222
698646,5,0.31622901042217316
637199,0,0.13078182592189064
637199,1,0.23299466205291786
637199,2,0.19942617703428317
637199,3,0.1779418147650831
637199,4,0.29549704898297696
637199,5,0.13542202091401345
645401,0,0.20559060459285136
645401,1,0.146900221310867
645401,2,0.17302010611726754
645401,3,0.1805096869059256
645401,4,0.1439654745279901
645401,5,0.26603438455814155
698650,0,0.21451264860192124
698650,1,0.2746704993423151
698650,2,0.24591145991111293
698650,3,0.237939830671038
698650,4,0.2693645712093431
698650,5,0.22074673337352516
682267,0,0.10628862928640796
682267,1,0.21179573302412086
682267,2,0.16520291411706173
682267,3,0.16038484139595416
682267,4,0.25347391997966984
682267,5,0.10099634923457902
682268,0,0.2604588042659754
682268,1,0.3011198065530049
682268,2,0.09180082173864927
682268,3,0.15559319257506296
682268,4,0.09127274805480919
682268,5,0.16043774874829644
698652,0,0.3480414865339691
698652,1,0.42179139071914573
698652,2,0.36635782622772417
698652,3,0.35350285259491165
698652,4,0.36228372707312095
698652,5,0.33708050121272465
698654,0,0.4705244399755148
698654,1,0.579676977320073
698654,2,0.4841741274317146
698654,3,0.48306074737002075
698654,4,0.5364032829067105
698654,5,0.4289758309662672
682271,0,0.15681324173375263
682271,1,0.16762331276200568
682271,2,0.15417466771171204
682271,3,0.15426260865069436
682271,4,0.20509294342873458
682271,5,0.15145934790505694
698656,0,0.2591100643941004
698656,1,0.2726305339472777
698656,2,0.2622810159500056
698656,3,0.2616897215006469
698656,4,0.29861643992044595
698656,5,0.28471439733082715
649505,0,0.09939464137690941
649505,1,0.12196314088788963
649505,2,0.10567560610246915
649505,3,0.1063795082131862
649505,4,0.09853601220263904
649505,5,0.10846464193968808
682273,0,0.16793444092038148
682273,1,0.21687069629513242
682273,2,0.1772972976362525
682273,3,0.16924415179093102
682273,4,0.24002638540371082
682273,5,0.18443667490170804
682275,0,0.0873294904070193
682275,1,0.08872192033006167
682275,2,0.08550596565115479
682275,3,0.08566102131318357
682275,4,0.08769995258442022
682275,5,0.08910607781640338
682276,0,0.10094452226292538
682276,1,0.08791327476372077
682276,2,0.08626603510787671
682276,3,0.0860701553947444
682276,4,0.09926145488472653
682276,5,0.08974720396208309
682277,0,0.1060036660850442
682277,1,0.10668125262615011
682277,2,0.10617066500206099
682277,3,0.10462371736053608
682277,4,0.10582165698427845
682277,5,0.1038167178458876
698658,0,0.30861413040161906
698658,1,0.3381068645501451
698658,2,0.31386472391613524
698658,3,0.3231714157248832
698658,4,0.31602932941007916
698658,5,0.336266847893583
698660,0,0.45245532213726836
698660,1,0.6916707351019334
698660,2,0.601702848793644
698660,3,0.5801592742421489
698660,4,0.638644599310297
698660,5,0.5498636426155799
698664,0,0.24588191222251213
698664,1,0.28475283941233925
698664,2,0.28059482833758503
698664,3,0.29100270120388355
698664,4,0.33323586440477
698664,5,0.26561539626977687
645408,0,0.7540653958555394
645408,1,0.6763684214072292
645408,2,0.7329420768228585
645408,3,0.7363671727517972
645408,4,0.6715433378795684
645408,5,0.792616854262158
645415,0,0.3729556147850714
645415,1,0.2281788830020271
645415,2,0.2678655631839109
645415,3,0.28432116429088633
645415,4,0.18410222041648527
645415,5,0.4260687747702691
698667,0,0.4097047709665365
698667,1,0.4200162881146663
698667,2,0.4105763327431103
698667,3,0.40569316735333405
698667,4,0.45003641410945805
698667,5,0.4073413151743211
682286,0,0.12540692811751386
682286,1,0.11110136386528636
682286,2,0.15287499298439333
682286,3,0.17005886827193883
682286,4,0.09684448188179608
682286,5,0.2118441339466575
698671,0,0.3157004337608627
698671,1,0.29028595386307454
698671,2,0.32503553733137897
698671,3,0.3423228452671894
698671,4,0.31068741598351307
698671,5,0.3733202648538973
698672,0,0.32663605722286004
698672,1,0.35577038560056884
698672,2,0.3212448097267859
698672,3,0.3210272086990961
698672,4,0.32874439113988474
698672,5,0.3198336790809036
698673,0,0.3848225777938266
698673,1,0.42421158783815277
698673,2,0.39062264145614767
698673,3,0.3870867664659249
698673,4,0.4013959607264514
698673,5,0.38543182542258647
698674,0,0.20894461287018218
698674,1,0.3484782818305675
698674,2,0.2989866025706465
698674,3,0.26560991552218854
698674,4,0.38830714231193797
698674,5,0.19507530076387922
682293,0,0.10375584739816734
682293,1,0.2362085590326976
682293,2,0.2200452062932689
682293,3,0.2222253563977117
682293,4,0.3347419630877452
682293,5,0.11962812000077114
633142,0,0.19436234913910785
633142,1,0.21655063061638372
633142,2,0.21805685453112228
633142,3,0.21844606283499668
633142,4,0.2336162999199086
633142,5,0.20386356079119652
682294,0,0.11107028064460009
682294,1,0.09970795560870382
682294,2,0.10191759010192905
682294,3,0.10126461170411881
682294,4,0.0967214717637095
682294,5,0.11663448551264688
698677,0,0.25317791505221826
698677,1,0.3664492200543431
698677,2,0.2829109963355899
698677,3,0.3112004524699298
698677,4,0.411530755907164
698677,5,0.24836637803819442
682297,0,0.1427485446604502
682297,1,0.13880754737937037
682297,2,0.14795328939781008
682297,3,0.14973958076746305
682297,4,0.14349586001318698
682297,5,0.16570549111694846
698678,0,0.2559425985307888
698678,1,0.2607571978469729
698678,2,0.25675176220575097
698678,3,0.2621096716004756
698678,4,0.26154883694536574
698678,5,0.2721344141241661
682299,0,0.2120836679051177
682299,1,0.2050693128480656
682299,2,0.18756151284449957
682299,3,0.18929045033573388
682299,4,0.23810283918648217
682299,5,0.2621931754113695
698680,0,0.3333578710614393
698680,1,0.4154253161127791
698680,2,0.3421411228157666
698680,3,0.33595046234974835
698680,4,0.38897570326451747
698680,5,0.3298159122512233
672061,0,0.25623092345333426
672061,1,0.30015043773366046
672061,2,0.27695642765320394
672061,3,0.27771583821566315
672061,4,0.3292431332598934
672061,5,0.24435042450489136
698681,0,0.3569639616004385
698681,1,0.3516912718324433
698681,2,0.39380137657752406
698681,3,0.4454334107819117
698681,4,0.38842666664287295
698681,5,0.523792289223844
698682,0,0.268715577587933
698682,1,0.25229019875810443
698682,2,0.26040197327971065
698682,3,0.2739189945859454
698682,4,0.24916083140484213
698682,5,0.3082740504748721
698685,0,0.7822183396999834
698685,1,1.037478371435766
698685,2,0.9230113452280179
698685,3,0.9246622958235194
698685,4,1.016583225533719
698685,5,0.7956019943719009
698686,0,0.1755463933249341
698686,1,0.2138852939142426
698686,2,0.17701414467386672
698686,3,0.17353971321993725
698686,4,0.22176796632093762
698686,5,0.1863064733961666
698689,0,0.3339728843268795
698689,1,0.37927781655941045
698689,2,0.3332246677693452
698689,3,0.33581532855771123
698689,4,0.35389768926672127
698689,5,0.3461654691147984
698690,0,0.3641903051531174
698690,1,0.41810571533123253
698690,2,0.3535100792418188
698690,3,0.34780846671760146
698690,4,0.3603498668154135
698690,5,0.32240404825951186
692541,0,0.17433614595827798
692541,1,0.16298468545642208
692541,2,0.1595346109048675
692541,3,0.16217130625223652
692541,4,0.1929878144989385
692541,5,0.18228222491640958
635201,0,0.08521826869643952
635201,1,0.07861672014565091
635201,2,0.08265376106712506
635201,3,0.0833566886196482
635201,4,0.07614616298311673
635201,5,0.0979022711866715
698694,0,0.6103709591472344
698694,1,0.5738127586568094
698694,2,0.5822993400674435
698694,3,0.6014050561471984
698694,4,0.5783653047181796
698694,5,0.6352812532057778
635202,0,0.14520890146027046
635202,1,0.214587584480518
635202,2,0.15485158228043333
635202,3,0.14771116465758916
635202,4,0.2193041702887294
635202,5,0.1462254643669383
635204,0,0.15177368963051346
635204,1,0.10024930589884587
635204,2,0.1348935388640316
635204,3,0.1543810392642649
635204,4,0.1069542164365624
635204,5,0.22383246956209943
635206,0,0.18415307136296596
635206,1,0.22140199487843695
635206,2,0.1642603523602467
635206,3,0.21818519393308075
635206,4,0.19333918823636978
635206,5,0.19683711065072465
635209,0,0.14306399534395814
635209,1,0.16817618454736386
635209,2,0.14187449309850217
635209,3,0.15211541499676498
635209,4,0.22550227629896358
635209,5,0.14249224648588724
698699,0,0.2383173281366348
698699,1,0.2923820665660656
698699,2,0.2703836858997845
698699,3,0.2627763753139583
698699,4,0.2981787890178759
698699,5,0.24008115284599657
635211,0,0.1307579960319037
635211,1,0.19260161271873888
635211,2,0.17772501803027602
635211,3,0.17323097149217453
635211,4,0.28762090658554385
635211,5,0.130251759196796
635212,0,0.08896264556353337
635212,1,0.10087829824017125
635212,2,0.09127936309392895
635212,3,0.09019242178812432
635212,4,0.09748683494609969
635212,5,0.0887083165589463
698702,0,0.49913503034745793
698702,1,0.6462689379492063
698702,2,0.6000145196920817
698702,3,0.5981314292710468
698702,4,0.6379554232552695
698702,5,0.5511105855011514
698703,0,0.7207009218485366
698703,1,0.9205177297652171
698703,2,0.7739007570894127
698703,3,0.7407234832549384
698703,4,0.8355439466779944
698703,5,0.6649270065488133
635213,0,0.2639612827704366
635213,1,0.23483776346865076
635213,2,0.2329690348747635
635213,3,0.22115430869972605
635213,4,0.20266670290883107
635213,5,0.24813211746157465
698705,0,0.18617179827535485
698705,1,0.2313519792050182
698705,2,0.19893146958641122
698705,3,0.1823190278872732
698705,4,0.2102859272342677
698705,5,0.14601422244676596
635215,0,0.07320265187764387
635215,1,0.06397887958195296
635215,2,0.07117737881500338
635215,3,0.06852166835733005
635215,4,0.061719560315888045
635215,5,0.09139820661055635
635217,0,0.08583973739344011
635217,1,0.08869001553209829
635217,2,0.08667963472012216
635217,3,0.08629062618296428
635217,4,0.08991337104229849
635217,5,0.08414441173486001
698708,0,0.4750685401248658
698708,1,0.5796732772244149
698708,2,0.490354507019629
698708,3,0.4601890065829507
698708,4,0.5309380832963695
698708,5,0.4180336693214855
635218,0,0.12864336946723715
635218,1,0.09833916713228893
635218,2,0.08948225454933072
635218,3,0.09403599876321969
635218,4,0.12017604791838495
635218,5,0.1865376387431668
698710,0,0.2755579873312565
698710,1,0.29022490293672826
698710,2,0.2856816095798971
698710,3,0.2799124879818208
698710,4,0.3301831894174255
698710,5,0.28226281181888674
635220,0,0.1429055566619693
635220,1,0.16903548509947647
635220,2,0.14707568246792582
635220,3,0.14018800643729593
635220,4,0.25884104443111283
635220,5,0.13777688885956216
635221,0,0.1340208606869999
635221,1,0.14610818748003987
635221,2,0.1434062183689471
635221,3,0.13941665321463168
635221,4,0.14809888291803647
635221,5,0.12995832369667373
686363,0,0.17557148640069006
686363,1,0.3455603365530629
686363,2,0.31546059428672685
686363,3,0.3054086741703245
686363,4,0.3624801690596628
686363,5,0.19435922540102904
637517,0,0.10066043426587636
637517,1,0.09018897429606398
637517,2,0.09655001585431673
637517,3,0.09342909319883522
637517,4,0.08848696836391182
637517,5,0.10331227722925239
645467,0,0.15754274652831537
645467,1,0.11612089700440853
645467,2,0.13639857226398852
645467,3,0.15713869145415024
645467,4,0.1409143234432729
645467,5,0.18306524037667904
645468,0,0.1689058962574327
645468,1,0.13267245797422125
645468,2,0.14667745462390727
645468,3,0.142227313910332
645468,4,0.11854867840966839
645468,5,0.16455856598024957
635229,0,0.20649260171905395
635229,1,0.1696352133084806
635229,2,0.19991989291309933
635229,3,0.2126190562032621
635229,4,0.16702643317728744
635229,5,0.23199592199666955
698718,0,0.23544702341662838
698718,1,0.30628372432610007
698718,2,0.248327054995342
698718,3,0.2405881768244579
698718,4,0.3511201674814197
698718,5,0.234772210278969
663162,0,0.14797972697293674
663162,1,0.11836926283741124
663162,2,0.15865084910194865
663162,3,0.16307595223403856
663162,4,0.09444980990686676
663162,5,0.18473467822364117
635232,0,0.15742603495364715
635232,1,0.15186289733697514
635232,2,0.16458347966605172
635232,3,0.16787415405975176
635232,4,0.16060901279504358
635232,5,0.1761703655050657
645473,0,0.5514500646636039
645473,1,0.5540585868128802
645473,2,0.7121861595919736
645473,3,0.7678928616634638
645473,4,0.7247132383799236
645473,5,0.8364777488212356
635235,0,0.40022048892753065
635235,1,0.29630860448042423
635235,2,0.3114752611367975
635235,3,0.3157243089682645
635235,4,0.3008358667055741
635235,5,0.4092731323712699
635236,0,0.08238136503733987
635236,1,0.0975172775688744
635236,2,0.08832858000652502
635236,3,0.08559014470680122
635236,4,0.09933606350379731
635236,5,0.08235124971788421
645477,0,0.1477758250559685
645477,1,0.1386642973120257
645477,2,0.14203704546751655
645477,3,0.14238552351415965
645477,4,0.14026847404265114
645477,5,0.14797003135323844
635239,0,0.14096124016377962
635239,1,0.16526519407927773
635239,2,0.1460093588979199
635239,3,0.1453482397193851
635239,4,0.16850101518623303
635239,5,0.13398529645209084
645479,0,0.1261134877010758
645479,1,0.11329222560375173
645479,2,0.156737786122389
645479,3,0.2041011796437464
645479,4,0.11934311719971172
645479,5,0.22446841041609014
635243,0,0.09755164473882778
635243,1,0.09202177343182408
635243,2,0.09383593565040187
635243,3,0.09253866993924305
635243,4,0.09092048826069897
635243,5,0.09611935106777837
635244,0,0.12304020951964875
635244,1,0.10312748232008959
635244,2,0.09550750036825102
635244,3,0.09485828499343787
635244,4,0.155389106239963
635244,5,0.13760095826420338
635245,0,0.11001980531183445
635245,1,0.15402550679854224
635245,2,0.11839150920317447
635245,3,0.11501905568685558
635245,4,0.18384074029496275
635245,5,0.13803023124172537
698735,0,1.1142206080926493
698735,1,0.9514342113454366
698735,2,0.988956720363543
698735,3,0.9541510885780956
698735,4,1.0408973968390547
698735,5,0.9781159178349467
635247,0,0.06065166992120071
635247,1,0.06638225112344608
635247,2,0.06321867121555312
635247,3,0.06198658925315152
635247,4,0.06424107093704283
635247,5,0.06275363791601508
635248,0,0.08440764846792795
635248,1,0.10083034429665164
635248,2,0.0839973592199895
635248,3,0.079395331276538
635248,4,0.09744933345078069
635248,5,0.07917566642289812
635250,0,0.1734340696338878
635250,1,0.13133666876271405
635250,2,0.15269557958203603
635250,3,0.1594043684984181
635250,4,0.11761868293567246
635250,5,0.21160580455586397
635251,0,0.0846320428125753
635251,1,0.13975507448566382
635251,2,0.15048857963162304
635251,3,0.18451467984268735
635251,4,0.23618880837824083
635251,5,0.1282964322648225
635252,0,0.22001104143091008
635252,1,0.1055058978037104
635252,2,0.16390898304722631
635252,3,0.16960306313418533
635252,4,0.08630000378679771
635252,5,0.26224228791610826
680312,0,0.2757093909681637
680312,1,0.25805703461718144
680312,2,0.3114444236834483
680312,3,0.34893748996641855
680312,4,0.25956687652809995
680312,5,0.36537451102522184
635256,0,3.3623866581010255
635256,1,3.04137024555883
635256,2,3.0804213883592544
635256,3,3.1138016793772745
635256,4,2.9800058735850135
635256,5,3.308999837999512
653690,0,0.2056076559406991
653690,1,0.29841300620480543
653690,2,0.2418455046786323
653690,3,0.23665599713667615
653690,4,0.3185264989047861
653690,5,0.18390198273379288
680315,0,0.27558588392433486
680315,1,0.30380505456852486
680315,2,0.28733198445285646
680315,3,0.28842864844609256
680315,4,0.3079644445490218
680315,5,0.28412535852708404
680316,0,0.5146958561156257
680316,1,0.8993029748804149
680316,2,0.582998672372571
680316,3,0.5407489590051383
680316,4,0.7076338188894186
680316,5,0.4486718969697198
635261,0,0.13406237312889505
635261,1,0.15013542702357854
635261,2,0.13972632841835178
635261,3,0.137512813852481
635261,4,0.14593892679125203
635261,5,0.13454561748113247
635262,0,0.13022140372989313
635262,1,0.1270186410347572
635262,2,0.14978711618031734
635262,3,0.14902909252428329
635262,4,0.13231712640416332
635262,5,0.1449582607876227
680319,0,0.09710497577030662
680319,1,0.1055937778909785
680319,2,0.09569143057044896
680319,3,0.09109761949049831
680319,4,0.15785444370022494
680319,5,0.1206315807789331
653692,0,0.20996486339366743
653692,1,0.2029134438872138
653692,2,0.19887931204932813
653692,3,0.20425999619239552
653692,4,0.20149346071191937
653692,5,0.25008471727199116
653694,0,0.35319255686687817
653694,1,0.3514017438216803
653694,2,0.3639060666767194
653694,3,0.3699735340695942
653694,4,0.351208756356588
653694,5,0.4213715883035205
680322,0,0.5146711151890717
680322,1,0.5597904590634272
680322,2,0.47561060188908133
680322,3,0.4538197394750052
680322,4,0.48785917775479243
680322,5,0.4225566132148413
635266,0,0.14378516679151626
635266,1,0.1137577760450909
635266,2,0.10909532793873676
635266,3,0.10874932873788486
635266,4,0.14939543863462434
635266,5,0.15308808344386016
680324,0,0.3636488879775202
680324,1,0.509267269159085
680324,2,0.45526764979692463
680324,3,0.43121468391080037
680324,4,0.5263660331235607
680324,5,0.3705089258185743
635267,0,0.22608142789895852
635267,1,0.34482599084871535
635267,2,0.31544385178909895
635267,3,0.29254769660696794
635267,4,0.3860277563452646
635267,5,0.21944048044878153
692611,0,0.5427641387218696
692611,1,0.5740419606087651
692611,2,0.5081870366808872
692611,3,0.4688190519785529
692611,4,0.47602585309984763
692611,5,0.4224954361055533
653695,0,0.24737228064463185
653695,1,0.17465596488309865
653695,2,0.17132982777931233
653695,3,0.17295476654080277
653695,4,0.22601702020385825
653695,5,0.2127871694553418
680328,0,0.5450900083245115
680328,1,0.6740457241070723
680328,2,0.5068732191270744
680328,3,0.45444438627581996
680328,4,0.4574625678638203
680328,5,0.8321843806012339
635272,0,0.13264208389780655
635272,1,0.20434070186556572
635272,2,0.20804009315312558
635272,3,0.22831567800591587
635272,4,0.33890518802187836
635272,5,0.12389792804115342
653699,0,0.2752987703098883
653699,1,0.3063109035634571
653699,2,0.2628469937449663
653699,3,0.25812909046523663
653699,4,0.27308409839261527
653699,5,0.2472548780326215
678284,0,0.442055253550611
678284,1,0.5107526943936888
678284,2,0.4831449401418991
678284,3,0.4761290563627472
678284,4,0.5449554459787151
678284,5,0.4315838370784189
661906,0,0.28066301030421154
661906,1,0.22940495855350246
661906,2,0.25309364905125825
661906,3,0.2789008866392327
661906,4,0.22990955266684185
661906,5,0.3273022369854678
635285,0,0.15797210896860406
635285,1,0.17094817925179714
635285,2,0.16467084216376673
635285,3,0.16616463895050798
635285,4,0.17537978656566017
635285,5,0.1623226568345269
635286,0,0.0811653643485649
635286,1,0.06405892346352465
635286,2,0.0672716363541108
635286,3,0.06366190913385641
635286,4,0.06141652211984424
635286,5,0.07631881092017923
635287,0,0.23789493931165254
635287,1,0.1547803683499527
635287,2,0.20614658018950394
635287,3,0.22624644749853334
635287,4,0.1219124943399039
635287,5,0.3380489810857736
635288,0,0.15155199148118864
635288,1,0.18819530173200194
635288,2,0.1542872602275742
635288,3,0.15490041210431607
635288,4,0.22584139543735762
635288,5,0.16297654526564537
692629,0,0.22826640836087914
692629,1,0.22509376350442964
692629,2,0.298419566617173
692629,3,0.34869645556176615
692629,4,0.3202325813149332
692629,5,0.3724013982067142
678299,0,0.15076060325309698
678299,1,0.17037176400434142
678299,2,0.15134964243331714
678299,3,0.15086273619921078
678299,4,0.15175623831357363
678299,5,0.1501990722253008
692636,0,0.47428408241576686
692636,1,0.5238538358973941
692636,2,0.45619794591395185
692636,3,0.4517426430794442
692636,4,0.46675514495951403
692636,5,0.4542440651303328
635295,0,0.15125123089147136
635295,1,0.14874866036282805
635295,2,0.11940529497478039
635295,3,0.11788117883633234
635295,4,0.21035832691847184
635295,5,0.14505041225515905
661919,0,0.20153135427727767
661919,1,0.1967284744285032
661919,2,0.18070583096629061
661919,3,0.18024848755825323
661919,4,0.19414810646908848
661919,5,0.19483289468356588
635297,0,0.07627227492628771
635297,1,0.0912174233111347
635297,2,0.06172844817634371
635297,3,0.060900822077488086
635297,4,0.14325622900916676
635297,5,0.10237725774793605
661920,0,0.1225821140786113
661920,1,0.10614379817943946
661920,2,0.1152849115075422
661920,3,0.11529482588237219
661920,4,0.09920160579537575
661920,5,0.1387171676633097
635299,0,0.1933605491479276
635299,1,0.4016398309389707
635299,2,0.373358088244946
635299,3,0.37833440962547193
635299,4,0.5199520322132319
635299,5,0.22654980848964001
637536,0,0.13778986296573617
637536,1,0.21791914271919005
637536,2,0.17883290231693624
637536,3,0.2239810059754284
637536,4,0.371812736981986
637536,5,0.13048179236669477
637537,0,0.3275676020804626
637537,1,0.30817184673839837
637537,2,0.3066669030409802
637537,3,0.30659510126727174
637537,4,0.3247548916737202
637537,5,0.31940607790338593
672190,0,1.7653290345112405
672190,1,2.1802062898200147
672190,2,1.7950126231405354
672190,3,1.6256251826732295
672190,4,1.5897871261198122
672190,5,1.357610772544764
633294,0,0.9077742764736602
633294,1,0.7253402391042053
633294,2,1.0149680658433746
633294,3,1.0433641557900204
633294,4,0.8736121967127446
633294,5,1.1623246142646513
676308,0,0.5051275047389526
676308,1,0.48391512873741566
676308,2,0.6165176427006303
676308,3,0.6633676720023807
676308,4,0.40270741842242846
676308,5,0.6844332270823487
668120,0,0.3425376932424589
668120,1,0.29604726134785453
668120,2,0.4285948067194802
668120,3,0.5063129944240512
668120,4,0.37515858924611917
668120,5,0.5170183323345928
668122,0,0.12615361197930117
668122,1,0.13927803094520666
668122,2,0.11837711206346087
668122,3,0.11681823328818576
668122,4,0.19893392483343209
668122,5,0.14186462182073586
668132,0,0.19207692801905418
668132,1,0.21206356073201243
668132,2,0.19022224239204896
668132,3,0.1902959135255073
668132,4,0.2186920932276975
668132,5,0.18994710444822688
676338,0,0.3415727734820799
676338,1,0.3246104086641338
676338,2,0.682074798999918
676338,3,0.7902957217116219
676338,4,0.683731503828745
676338,5,0.8315669511739728
676339,0,0.19033723365045846
676339,1,0.15129821603174717
676339,2,0.17676680545956552
676339,3,0.18312667488577983
676339,4,0.14665343270217432
676339,5,0.2070331433128931
676341,0,0.10239488811096922
676341,1,0.1058649861475789
676341,2,0.10167214518854042
676341,3,0.10272169678177974
676341,4,0.11481996686431437
676341,5,0.12566391591754664
637549,0,0.14545871774869185
637549,1,0.16109066759274235
637549,2,0.15247333175871103
637549,3,0.15160599763121096
637549,4,0.18539130295796505
637549,5,0.1467941515168909
676345,0,0.45833162832484176
676345,1,0.398662189243996
676345,2,0.6272745412981662
676345,3,0.6781555040846863
676345,4,0.5651344382953066
676345,5,0.726113889065281
649726,0,0.35011809770516866
649726,1,0.27936846102476853
649726,2,0.4620776076543899
649726,3,0.5098731231595088
649726,4,0.4245082610649907
649726,5,0.5667855097002994
649727,0,0.23404849282153917
649727,1,0.19107921599240404
649727,2,0.23162769021024032
649727,3,0.23641822877597243
649727,4,0.17783431769287192
649727,5,0.2740562266813218
657920,0,0.17219538462014228
657920,1,0.14075570250144448
657920,2,0.1626425105442899
657920,3,0.16331804444188844
657920,4,0.1435254705053861
657920,5,0.1721777598528955
676352,0,0.5785239035923386
676352,1,0.4999078008693779
676352,2,0.5904808980686352
676352,3,0.621015833431705
676352,4,0.579268779893609
676352,5,0.6941127103921702
641538,0,0.1615369277833789
641538,1,0.1807196568619393
641538,2,0.17286401589194736
641538,3,0.1689717069516154
641538,4,0.19792405669429616
641538,5,0.16659855912365543
676353,0,0.08921704471909768
676353,1,0.07948767741828056
676353,2,0.07530424003005667
676353,3,0.08071816335526856
676353,4,0.07757884196960319
676353,5,0.11078211649365162
676358,0,0.2975841860368206
676358,1,0.416165584847727
676358,2,0.28883187014705214
676358,3,0.27472404631891256
676358,4,0.2858947732322509
676358,5,0.2940098833988836
676359,0,0.18297562174785945
676359,1,0.17493536086276126
676359,2,0.19825059389701516
676359,3,0.21371759306293336
676359,4,0.1753074944105551
676359,5,0.23475283755924203
676360,0,0.18176954855532323
676360,1,0.146581866186815
676360,2,0.15929843155432782
676360,3,0.1591155690684321
676360,4,0.14024074986111695
676360,5,0.18346679286582904
676364,0,0.27419278760151006
676364,1,0.2318124155553918
676364,2,0.2615340957118358
676364,3,0.2663045170668949
676364,4,0.23654352047297816
676364,5,0.2816193468740492
641549,0,0.20087834631654847
641549,1,0.15779121004832544
641549,2,0.15185868706677624
641549,3,0.15062492047103507
641549,4,0.19726130444544415
641549,5,0.19874078425825625
676366,0,0.43241893179446783
676366,1,0.3954848506123126
676366,2,0.4587941018135119
676366,3,0.47472161040240957
676366,4,0.35711118387840296
676366,5,0.5571009409852823
657936,0,0.1983817646820429
657936,1,0.25313724814836797
657936,2,0.14898772509688343
657936,3,0.1394154648451105
657936,4,0.16315341338128692
657936,5,0.20178019023398705
657937,0,0.10131465404564448
657937,1,0.07857722675782139
657937,2,0.07890518434664985
657937,3,0.07826536315441146
657937,4,0.10193465305061263
657937,5,0.08995914605814023
676369,0,0.20845277864178768
676369,1,0.25130836312834404
676369,2,0.23404591928442192
676369,3,0.23370467767569247
676369,4,0.3215627531610941
676369,5,0.20566139208555667
676374,0,0.10937033605343259
676374,1,0.11565212327269213
676374,2,0.1095271561242545
676374,3,0.11140422638518452
676374,4,0.11490349394856755
676374,5,0.11748851923937552
649751,0,0.08548132766763776
649751,1,0.08512712823097346
649751,2,0.09155466205291381
649751,3,0.09614148513196778
649751,4,0.08901432008718105
649751,5,0.09713355584041675
657943,0,0.5955197589251849
657943,1,0.44372694889350683
657943,2,0.6889021854774576
657943,3,0.7942399519970961
657943,4,0.6593791384625792
657943,5,0.890713714538985
637556,0,0.17985504800354976
637556,1,0.14298526088344482
637556,2,0.16879684644363493
637556,3,0.1679127362997102
637556,4,0.13768646765142212
637556,5,0.20374816631317022
657946,0,0.3115761930001345
657946,1,0.3015742860321064
657946,2,0.2952868822565277
657946,3,0.2968681718520001
657946,4,0.30070501052834425
657946,5,0.3257444646221563
657948,0,0.5391298162327581
657948,1,0.5155005144371416
657948,2,0.5272622042955417
657948,3,0.5215472728626355
657948,4,0.5007890245171495
657948,5,0.5348306954601388
662045,0,0.20557123477864464
662045,1,0.24581485755224522
662045,2,0.2246215687145296
662045,3,0.2199196485565396
662045,4,0.2662373433110533
662045,5,0.2132495925604976
676383,0,0.23075912899465842
676383,1,0.3624326729655986
676383,2,0.29761043184665403
676383,3,0.26984725115519037
676383,4,0.3761480653719997
676383,5,0.23089337603788268
668197,0,0.16521907144058898
668197,1,0.16105591330957406
668197,2,0.16906366839204032
668197,3,0.17069686223467775
668197,4,0.1620520603710522
668197,5,0.17647811296636987
676390,0,0.4878022846290459
676390,1,0.39920178262473355
676390,2,0.5977582193392933
676390,3,0.6352923587114383
676390,4,0.5863801144692903
676390,5,0.7425128193204367
641578,0,0.12422340476191222
641578,1,0.12621051226809318
641578,2,0.12416839399840508
641578,3,0.12537932718519
641578,4,0.12484134543703983
641578,5,0.1345653697900112
641579,0,0.6181616294117899
641579,1,0.5109077598508263
641579,2,0.5886490313463355
641579,3,0.5679702690751554
641579,4,0.48600546110790255
641579,5,0.6459806576274978
641580,0,0.2432032390002678
641580,1,0.20699443827190958
641580,2,0.20826887051759593
641580,3,0.2081390210482132
641580,4,0.22568623621264458
641580,5,0.24698214851416028
676396,0,0.14659350748924557
676396,1,0.14545643016081589
676396,2,0.16894441168470214
676396,3,0.1696019505065338
676396,4,0.15547582549746033
676396,5,0.17634617918529336
676398,0,0.2299910284460706
676398,1,0.24304780245759275
676398,2,0.22756478639816
676398,3,0.22530507837225203
676398,4,0.300095285829799
676398,5,0.23907812231805797
635440,0,0.25424524547420374
635440,1,0.2378368793763466
635440,2,0.2632616247959805
635440,3,0.27396534348686685
635440,4,0.2365864787686247
635440,5,0.35158069910127643
676401,0,0.14467425333880812
676401,1,0.1474711904264144
676401,2,0.1458389573550793
676401,3,0.14561298775930273
